"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68781671","9.225.4","3507","","","","0"
"2016","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68781671","9.225.4","4175","","","","0"
"2017","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68781671","9.225.4","4553","","","","0"
"2018","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68781671","9.225.4","5109","","","","0"
"2019","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68781671","9.225.4","5423","","","","0"
"2009","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","2237","","","","0"
"2010","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","3123","","","","0"
"2011","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","2756","","","","0"
"2012","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","2855","","","","0"
"2013","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","2620","","","","0"
"2014","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","2675","","","","0"
"2015","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","2744","","","","0"
"2016","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","3343","","","","0"
"2017","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","3588","","","","0"
"2018","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","4153","","","","0"
"2019","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68781676","9.225.9","3171","","","","0"
"2009","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","228","","","","0"
"2010","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","289","","","","0"
"2011","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","229","","","","0"
"2012","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","249","","","","0"
"2013","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","192","","","","0"
"2014","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","154","","","","0"
"2015","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","177","","","","0"
"2016","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","206","","","","0"
"2017","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","190","","","","0"
"2018","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","126","","","","0"
"2019","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68781678","9.225.11","138","","","","0"
"2009","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","253","","","","0"
"2010","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","175","","","","0"
"2011","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","209","","","","0"
"2012","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","158","","","","0"
"2013","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","139","","","","0"
"2014","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","141","","","","0"
"2015","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","93","","","","0"
"2016","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","95","","","","0"
"2017","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","76","","","","0"
"2018","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","74","","","","0"
"2019","Ottawa, Ontario, municipal [35010]","35010","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68781680","9.225.13","86","","","","0"
"2009","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","2846","","","","0"
"2010","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","2727","","","","0"
"2011","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","2540","","","","0"
"2012","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","2556","","","","0"
"2013","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","2534","","","","0"
"2014","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","934","","","","0"
"2015","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","971","","","","0"
"2016","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","893","","","","0"
"2017","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","889","","","","0"
"2018","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","886","","","","0"
"2019","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v68780618","9.148.1","990","","","","0"
"2011","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","","..","","","0"
"2012","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","","..","","","0"
"2013","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","","..","","","0"
"2014","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","","..","","","0"
"2015","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","","..","","","0"
"2016","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","","..","","","0"
"2017","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","6","","","","0"
"2018","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","4","","","","0"
"2019","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000184466","9.148.15","1","","","","0"
"2009","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68780621","9.148.4","1045","","","","0"
"2010","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68780621","9.148.4","1054","","","","0"
"2011","Ottawa, Ontario, municipal [35010]","35010","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v68780621","9.148.4","928","","","","0"
