"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Actual incidents","Number","223","units","0","v68057294","115.4.1","4023","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","","..","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","","..","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","","..","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","","..","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","","..","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","","..","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","170","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","191","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Unfounded incidents","Number","223","units","0","v1000696952","115.4.15","134","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","3015","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2770","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2583","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2668","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2445","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2565","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2629","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2752","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2881","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","2931","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total cleared","Number","223","units","0","v68057297","115.4.4","3020","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1371","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1383","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1234","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1359","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1190","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1245","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1311","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1286","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1314","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","1263","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, adult charged","Number","223","units","0","v68057302","115.4.9","2113","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","307","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","206","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","184","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","197","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","177","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","180","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","156","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","171","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","167","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","155","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth charged","Number","223","units","0","v68057304","115.4.11","235","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","156","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","115","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","146","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","126","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","116","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","87","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","107","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","121","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","158","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","123","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total violent Criminal Code violations [100]","Total, youth not charged","Number","223","units","0","v68057306","115.4.13","113","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","14638","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","13449","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","12492","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","11707","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","10498","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","8876","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","8515","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","7289","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","7544","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","7586","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Actual incidents","Number","223","units","0","v68058120","115.64.1","7286","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","","..","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","","..","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","","..","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","","..","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","","..","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","","..","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","158","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","96","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Unfounded incidents","Number","223","units","0","v1000697070","115.64.15","85","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","3026","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","2361","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","2257","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","2541","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","2176","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","1935","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","1847","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","1729","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","1712","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","1634","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total cleared","Number","223","units","0","v68058123","115.64.4","1738","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","1360","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","1200","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","1106","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","1413","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","1171","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","1027","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","975","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","845","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","802","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","768","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, adult charged","Number","223","units","0","v68058128","115.64.9","936","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","289","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","170","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","113","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","159","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","151","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","100","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","92","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","80","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","94","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","67","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth charged","Number","223","units","0","v68058130","115.64.11","63","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","700","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","481","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","437","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","429","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","321","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","251","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","286","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","296","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","280","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","339","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total property crime violations [200]","Total, youth not charged","Number","223","units","0","v68058132","115.64.13","308","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1901","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1877","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1506","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1558","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1465","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1427","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1708","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1510","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1452","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1395","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Actual incidents","Number","223","units","0","v68060318","115.225.1","1398","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","","..","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","","..","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","","..","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","","..","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","","..","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","","..","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","48","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","44","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Unfounded incidents","Number","223","units","0","v1000697384","115.225.15","27","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1764","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1756","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1431","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1389","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1373","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1178","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1447","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1341","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1218","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1266","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total cleared","Number","223","units","0","v68060321","115.225.4","1241","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","983","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","1027","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","841","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","844","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","832","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","745","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","1063","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","939","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","856","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","890","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, adult charged","Number","223","units","0","v68060326","115.225.9","992","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","52","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","56","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","36","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","40","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","46","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","42","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","36","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","60","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","55","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","63","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth charged","Number","223","units","0","v68060328","115.225.11","65","","","","0"
"2009","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","22","","","","0"
"2010","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","26","","","","0"
"2011","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","32","","","","0"
"2012","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","18","","","","0"
"2013","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","9","","","","0"
"2014","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","16","","","","0"
"2015","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","16","","","","0"
"2016","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","23","","","","0"
"2017","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","21","","","","0"
"2018","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","30","","","","0"
"2019","Longueuil, Quebec, municipal [24231]","24231","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v68060330","115.225.13","24","","","","0"
